Fecha,Cliente,Operador,Plan tarifario,Direccion,Tipo de llamada,Estado,Numero de llamadas,Duracion total (s),Duracion con espera (s),Espera total (s),Duracion por llamada (s),Espera por llamada (s)
2019-11-10,168361,945318,A,Saliente,Externa,Perdida,159,0,1482,1482,0.0,9.32
2019-11-10,168361,945288,A,Saliente,Externa,Contestada,82,9160,10548,1388,111.71,16.93
2019-11-10,168361,945302,A,Saliente,Externa,Contestada,108,14796,16855,2059,137.0,19.06
2019-11-10,168361,945278,A,Saliente,Externa,Contestada,83,4780,6602,1822,57.59,21.95
2019-11-10,168361,,A,Entrante,Externa,Perdida,98,0,249,249,0.0,2.54
2019-11-10,168361,945308,A,Saliente,Externa,Contestada,46,7091,7886,795,154.15,17.28
2019-11-11,168361,945286,A,Saliente,Externa,Contestada,153,6037,9314,3277,39.46,21.42
2019-11-11,168361,945296,A,Saliente,Externa,Contestada,39,5123,5863,740,131.36,18.97
2019-11-11,168361,945294,A,Saliente,Externa,Contestada,83,11492,13190,1698,138.46,20.46
2019-11-11,168361,,A,Entrante,Externa,Perdida,219,0,481,481,0.0,2.2
2019-11-11,168361,945314,A,Saliente,Externa,Perdida,1,0,42,42,0.0,42.0
2019-11-11,168361,945322,A,Saliente,Externa,Perdida,85,0,2575,2575,0.0,30.29
2019-11-11,168361,945316,A,Saliente,Externa,Contestada,29,4284,4835,551,147.72,19.0
2019-11-11,168361,945298,A,Saliente,Externa,Contestada,57,8685,9618,933,152.37,16.37
2019-11-11,168361,945324,A,Saliente,Externa,Contestada,76,7218,8924,1706,94.97,22.45
2019-11-11,168361,945282,A,Saliente,Externa,Perdida,22,0,376,376,0.0,17.09
2019-11-11,168361,945284,A,Saliente,Externa,Contestada,52,4654,5580,926,89.5,17.81
2019-11-11,168361,945280,A,Saliente,Externa,Perdida,29,0,597,597,0.0,20.59
2019-11-11,168361,,A,Saliente,Externa,Perdida,1,0,0,0,0.0,0.0
2019-11-11,168361,945298,A,Saliente,Interna,Perdida,4,0,0,0,0.0,0.0
2019-11-11,168361,945322,A,Saliente,Externa,Contestada,122,12625,15275,2650,103.48,21.72
2019-11-11,168361,945312,A,Saliente,Externa,Contestada,62,9535,10663,1128,153.79,18.19
2019-11-11,168361,945302,A,Saliente,Externa,Perdida,61,0,1953,1953,0.0,32.02
2019-11-11,168361,945294,A,Saliente,Externa,Perdida,31,0,517,517,0.0,16.68
2019-11-11,168361,945290,A,Saliente,Externa,Contestada,57,1898,3268,1370,33.3,24.04
2019-11-11,168361,945324,A,Saliente,Externa,Perdida,43,0,1462,1462,0.0,34.0
2019-11-11,168361,945316,A,Saliente,Externa,Perdida,26,0,390,390,0.0,15.0
2019-11-11,168361,945284,A,Saliente,Externa,Perdida,34,0,685,685,0.0,20.15
2019-11-11,168361,945302,A,Saliente,Externa,Contestada,65,9369,10609,1240,144.14,19.08
2019-11-11,168361,945290,A,Saliente,Externa,Perdida,79,0,2207,2207,0.0,27.94
2019-11-11,168361,945314,A,Saliente,Externa,Contestada,8,1482,1630,148,185.25,18.5
2019-11-11,168361,945286,A,Saliente,Externa,Perdida,153,0,2383,2383,0.0,15.58
2019-11-11,168361,945280,A,Saliente,Externa,Contestada,53,10008,10893,885,188.83,16.7
2019-11-11,168361,945312,A,Saliente,Externa,Perdida,29,0,653,653,0.0,22.52
2019-11-11,168361,945296,A,Saliente,Externa,Perdida,17,0,288,288,0.0,16.94
2019-11-11,168361,945298,A,Saliente,Externa,Perdida,10,0,276,276,0.0,27.6
2019-11-11,168361,945282,A,Saliente,Externa,Contestada,65,9481,10603,1122,145.86,17.26
2019-11-12,168361,945322,A,Saliente,Externa,Perdida,49,0,1128,1128,0.0,23.02
2019-11-12,168361,945280,A,Saliente,Externa,Contestada,76,13066,14263,1197,171.92,15.75
2019-11-12,168361,945324,A,Saliente,Externa,Perdida,29,0,1009,1009,0.0,34.79
2019-11-12,168361,945312,A,Saliente,Externa,Perdida,32,0,656,656,0.0,20.5
2019-11-12,168361,945324,A,Saliente,Externa,Contestada,82,8622,10432,1810,105.15,22.07
2019-11-12,168361,945298,A,Saliente,Externa,Perdida,14,0,513,513,0.0,36.64
2019-11-12,168361,945284,A,Saliente,Externa,Perdida,16,0,406,406,0.0,25.38
2019-11-12,168361,,A,Entrante,Externa,Perdida,426,0,939,939,0.0,2.2
2019-11-12,168361,945302,A,Saliente,Externa,Perdida,93,0,2852,2852,0.0,30.67
2019-11-12,168361,945298,A,Saliente,Externa,Contestada,73,9450,10584,1134,129.45,15.53
2019-11-12,168361,945286,A,Saliente,Externa,Contestada,113,4331,6744,2413,38.33,21.35
2019-11-12,168361,945282,A,Saliente,Externa,Perdida,37,0,496,496,0.0,13.41
2019-11-12,168361,945294,A,Saliente,Externa,Perdida,46,0,1007,1007,0.0,21.89
2019-11-12,168361,945290,A,Saliente,Externa,Perdida,73,0,1697,1697,0.0,23.25
2019-11-12,168361,945316,A,Saliente,Externa,Contestada,72,10457,11786,1329,145.24,18.46
2019-11-12,168361,945282,A,Saliente,Externa,Contestada,79,9123,10536,1413,115.48,17.89
2019-11-12,168361,945296,A,Saliente,Externa,Perdida,34,0,695,695,0.0,20.44
2019-11-12,168361,945302,A,Saliente,Externa,Contestada,79,5702,7541,1839,72.18,23.28
2019-11-12,168361,945294,A,Saliente,Externa,Contestada,87,15390,17231,1841,176.9,21.16
2019-11-12,168361,945312,A,Saliente,Externa,Contestada,82,11791,13392,1601,143.79,19.52
2019-11-12,168361,945296,A,Saliente,Externa,Contestada,64,9628,10757,1129,150.44,17.64
2019-11-12,168361,945298,A,Saliente,Interna,Contestada,1,7,14,7,7.0,7.0
2019-11-12,168361,945322,A,Saliente,Externa,Contestada,101,8731,10662,1931,86.45,19.12
2019-11-12,168361,945286,A,Saliente,Externa,Perdida,132,0,2575,2575,0.0,19.51
2019-11-12,168361,945290,A,Saliente,Externa,Contestada,65,2692,4162,1470,41.42,22.62
2019-11-12,168361,945316,A,Saliente,Externa,Perdida,47,0,986,986,0.0,20.98
2019-11-12,168361,945280,A,Saliente,Externa,Perdida,105,0,1635,1635,0.0,15.57
2019-11-12,168361,945284,A,Saliente,Externa,Contestada,64,4627,5737,1110,72.3,17.34
2019-11-13,168361,945324,A,Saliente,Externa,Contestada,78,6055,7625,1570,77.63,20.13
2019-11-13,168361,945296,A,Saliente,Externa,Contestada,35,3863,4476,613,110.37,17.51
2019-11-13,168361,,A,Saliente,Externa,Perdida,1,0,0,0,0.0,0.0
2019-11-13,168361,945318,A,Saliente,Externa,Contestada,87,13133,14836,1703,150.95,19.57
2019-11-13,168361,945290,A,Saliente,Externa,Perdida,30,0,1071,1071,0.0,35.7
2019-11-13,168361,945310,A,Saliente,Externa,Contestada,111,22496,24660,2164,202.67,19.5
2019-11-13,168361,945296,A,Saliente,Externa,Perdida,31,0,563,563,0.0,18.16
2019-11-13,168361,945316,A,Saliente,Externa,Contestada,24,3255,3697,442,135.62,18.42
2019-11-13,168361,945304,A,Saliente,Externa,Contestada,92,12738,14599,1861,138.46,20.23
2019-11-13,168361,945308,A,Saliente,Externa,Contestada,81,12214,13737,1523,150.79,18.8
2019-11-13,168361,945288,A,Saliente,Externa,Perdida,22,0,645,645,0.0,29.32
2019-11-13,168361,945278,A,Saliente,Externa,Perdida,90,0,1978,1978,0.0,21.98
2019-11-13,168361,945314,A,Saliente,Externa,Perdida,23,0,554,554,0.0,24.09
2019-11-13,168361,945322,A,Saliente,Externa,Perdida,60,0,1162,1162,0.0,19.37
2019-11-13,168361,945308,A,Saliente,Externa,Perdida,48,0,1093,1093,0.0,22.77
2019-11-13,168361,945290,A,Saliente,Externa,Contestada,37,1130,1998,868,30.54,23.46
2019-11-13,168361,945316,A,Saliente,Externa,Perdida,14,0,278,278,0.0,19.86
2019-11-13,168361,945320,A,Saliente,Externa,Contestada,90,14183,15817,1634,157.59,18.16
2019-11-13,168361,,A,Entrante,Externa,Perdida,414,0,912,912,0.0,2.2
2019-11-13,168361,945310,A,Saliente,Externa,Perdida,45,0,854,854,0.0,18.98
2019-11-13,168361,945278,A,Saliente,Externa,Contestada,137,8752,11571,2819,63.88,20.58
2019-11-13,168361,945318,A,Saliente,Externa,Perdida,30,0,689,689,0.0,22.97
2019-11-13,168361,945314,A,Saliente,Externa,Contestada,39,4994,5771,777,128.05,19.92
2019-11-13,168361,945302,A,Saliente,Externa,Contestada,48,5800,6829,1029,120.83,21.44
2019-11-13,168361,945304,A,Saliente,Externa,Perdida,55,0,1286,1286,0.0,23.38
2019-11-13,168361,945288,A,Saliente,Externa,Contestada,102,11934,13528,1594,117.0,15.63
2019-11-13,168361,945320,A,Saliente,Externa,Perdida,25,0,661,661,0.0,26.44
2019-11-13,168361,945324,A,Saliente,Externa,Perdida,62,0,2321,2321,0.0,37.44
2019-11-13,168361,945302,A,Saliente,Externa,Perdida,15,0,250,250,0.0,16.67
2019-11-13,168361,,A,Entrante,Sin dato,Perdida,2,0,6,6,0.0,3.0
2019-11-13,168361,945322,A,Saliente,Externa,Contestada,48,2356,3434,1078,49.08,22.46
2019-11-13,168361,945324,A,Saliente,Interna,Contestada,1,4,8,4,4.0,4.0
2019-11-14,168361,945324,A,Saliente,Externa,Contestada,78,6484,7927,1443,83.13,18.5
2019-11-14,168361,945304,A,Saliente,Externa,Perdida,28,0,613,613,0.0,21.89
2019-11-14,168361,945290,A,Saliente,Externa,Perdida,53,0,1513,1513,0.0,28.55
2019-11-14,168361,945318,A,Saliente,Externa,Contestada,95,13848,15762,1914,145.77,20.15
2019-11-14,168361,945324,A,Saliente,Externa,Perdida,80,0,2776,2776,0.0,34.7
2019-11-14,168361,945320,A,Saliente,Externa,Contestada,87,12375,14117,1742,142.24,20.02
2019-11-14,168361,945304,A,Saliente,Externa,Contestada,111,14939,17107,2168,134.59,19.53
2019-11-14,168361,945296,A,Saliente,Externa,Perdida,20,0,380,380,0.0,19.0
2019-11-14,168361,945296,A,Saliente,Externa,Contestada,20,1754,2117,363,87.7,18.15
2019-11-14,168361,945308,A,Saliente,Externa,Perdida,30,0,774,774,0.0,25.8
2019-11-14,168361,945290,A,Saliente,Externa,Contestada,61,2177,3648,1471,35.69,24.11
2019-11-14,168361,945302,A,Saliente,Externa,Perdida,143,0,4000,4000,0.0,27.97
2019-11-14,168361,945310,A,Saliente,Externa,Contestada,104,21971,24064,2093,211.26,20.12
2019-11-14,168361,945314,A,Saliente,Externa,Perdida,18,0,552,552,0.0,30.67
2019-11-14,168361,945278,A,Saliente,Externa,Contestada,92,12907,14598,1691,140.29,18.38
2019-11-14,168361,945310,A,Saliente,Externa,Perdida,60,0,1176,1176,0.0,19.6
2019-11-14,168361,945320,A,Saliente,Externa,Perdida,28,0,630,630,0.0,22.5
2019-11-14,168361,945288,A,Saliente,Externa,Perdida,25,0,679,679,0.0,27.16
2019-11-14,168361,945318,A,Saliente,Externa,Perdida,29,0,986,986,0.0,34.0
2019-11-14,168361,945286,A,Saliente,Externa,Perdida,100,0,2403,2403,0.0,24.03
2019-11-14,168361,945278,A,Saliente,Externa,Perdida,53,0,844,844,0.0,15.92
2019-11-14,168361,945288,A,Saliente,Externa,Contestada,92,10687,12072,1385,116.16,15.05
2019-11-14,168361,,A,Entrante,Sin dato,Perdida,1,0,2,2,0.0,2.0
2019-11-14,168361,945314,A,Saliente,Externa,Contestada,49,5254,6257,1003,107.22,20.47
2019-11-14,168361,945322,A,Saliente,Externa,Perdida,88,0,996,996,0.0,11.32
2019-11-14,168361,945322,A,Saliente,Externa,Contestada,63,3171,4623,1452,50.33,23.05
2019-11-14,168361,945308,A,Saliente,Externa,Contestada,94,13409,15090,1681,142.65,17.88
2019-11-14,168361,,A,Entrante,Externa,Perdida,451,0,956,956,0.0,2.12
2019-11-14,168361,945286,A,Saliente,Externa,Contestada,90,5551,7384,1833,61.68,20.37
2019-11-14,168361,945302,A,Saliente,Externa,Contestada,153,16694,19650,2956,109.11,19.32
2019-11-15,168361,945322,A,Saliente,Externa,Perdida,22,0,664,664,0.0,30.18
2019-11-15,168361,945302,A,Saliente,Externa,Contestada,116,11234,13689,2455,96.84,21.16
2019-11-15,168361,945286,A,Saliente,Externa,Contestada,130,5074,8053,2979,39.03,22.92
2019-11-15,168361,945282,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-15,168361,945286,A,Saliente,Externa,Perdida,81,0,1934,1934,0.0,23.88
2019-11-15,168361,945318,A,Saliente,Externa,Contestada,17,1281,1572,291,75.35,17.12
2019-11-15,168361,945296,A,Saliente,Externa,Perdida,24,0,558,558,0.0,23.25
2019-11-15,168361,945298,A,Saliente,Externa,Perdida,14,0,480,480,0.0,34.29
2019-11-15,168361,945284,A,Saliente,Externa,Perdida,27,0,674,674,0.0,24.96
2019-11-15,168361,945298,A,Saliente,Externa,Contestada,71,9323,10402,1079,131.31,15.2
2019-11-15,168361,945316,A,Saliente,Externa,Perdida,24,0,697,697,0.0,29.04
2019-11-15,168361,945294,A,Saliente,Externa,Contestada,97,14307,16204,1897,147.49,19.56
2019-11-15,168361,945296,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-15,168361,945296,A,Saliente,Externa,Contestada,35,4796,5376,580,137.03,16.57
2019-11-15,168361,945314,A,Saliente,Externa,Contestada,17,1371,1738,367,80.65,21.59
2019-11-15,168361,945310,A,Saliente,Externa,Perdida,68,0,2189,2189,0.0,32.19
2019-11-15,168361,945282,A,Saliente,Externa,Contestada,70,8692,9893,1201,124.17,17.16
2019-11-15,168361,945290,A,Saliente,Externa,Perdida,39,0,1118,1118,0.0,28.67
2019-11-15,168361,945322,A,Saliente,Externa,Contestada,25,899,1456,557,35.96,22.28
2019-11-15,168361,945294,A,Saliente,Externa,Perdida,55,0,1067,1067,0.0,19.4
2019-11-15,168361,945318,A,Saliente,Externa,Perdida,20,0,594,594,0.0,29.7
2019-11-15,168361,945282,A,Saliente,Externa,Perdida,28,0,437,437,0.0,15.61
2019-11-15,168361,945280,A,Saliente,Externa,Contestada,72,10451,11579,1128,145.15,15.67
2019-11-15,168361,945284,A,Saliente,Externa,Contestada,65,5176,6308,1132,79.63,17.42
2019-11-15,168361,945312,A,Saliente,Externa,Contestada,82,10892,12456,1564,132.83,19.07
2019-11-15,168361,945290,A,Saliente,Externa,Contestada,40,1551,2495,944,38.78,23.6
2019-11-15,168361,945310,A,Saliente,Externa,Contestada,65,4377,5799,1422,67.34,21.88
2019-11-15,168361,945280,A,Saliente,Externa,Perdida,150,0,2262,2262,0.0,15.08
2019-11-15,168361,945314,A,Saliente,Externa,Perdida,26,0,648,648,0.0,24.92
2019-11-15,168361,,A,Entrante,Externa,Perdida,414,0,899,899,0.0,2.17
2019-11-15,168361,945312,A,Saliente,Externa,Perdida,42,0,933,933,0.0,22.21
2019-11-15,168361,945316,A,Saliente,Externa,Contestada,44,5756,6457,701,130.82,15.93
2019-11-15,168361,945302,A,Saliente,Externa,Perdida,121,0,3610,3610,0.0,29.83
2019-11-16,168361,945304,A,Saliente,Externa,Contestada,65,3090,4376,1286,47.54,19.78
2019-11-16,168361,945294,A,Saliente,Externa,Contestada,90,12824,14471,1647,142.49,18.3
2019-11-16,168361,945322,A,Saliente,Externa,Perdida,40,0,1262,1262,0.0,31.55
2019-11-16,168361,,A,Entrante,Externa,Perdida,456,0,938,938,0.0,2.06
2019-11-16,168361,945316,A,Saliente,Externa,Contestada,68,9106,10320,1214,133.91,17.85
2019-11-16,168361,945280,A,Saliente,Externa,Perdida,16,0,422,422,0.0,26.38
2019-11-16,168361,945322,A,Saliente,Externa,Contestada,49,3657,4824,1167,74.63,23.82
2019-11-16,168361,945316,A,Saliente,Externa,Perdida,27,0,677,677,0.0,25.07
2019-11-16,168361,945290,A,Saliente,Externa,Perdida,55,0,1322,1322,0.0,24.04
2019-11-16,168361,945282,A,Saliente,Externa,Contestada,77,9737,10971,1234,126.45,16.03
2019-11-16,168361,945284,A,Saliente,Externa,Contestada,62,5144,6114,970,82.97,15.65
2019-11-16,168361,945286,A,Saliente,Externa,Contestada,104,4769,7115,2346,45.86,22.56
2019-11-16,168361,945298,A,Saliente,Externa,Contestada,73,7707,9044,1337,105.58,18.32
2019-11-16,168361,945312,A,Saliente,Externa,Perdida,42,0,754,754,0.0,17.95
2019-11-16,168361,945298,A,Saliente,Externa,Perdida,11,0,466,466,0.0,42.36
2019-11-16,168361,945290,A,Saliente,Externa,Contestada,41,1806,2691,885,44.05,21.59
2019-11-16,168361,945286,A,Saliente,Externa,Perdida,92,0,2497,2497,0.0,27.14
2019-11-16,168361,945304,A,Saliente,Externa,Perdida,35,0,1010,1010,0.0,28.86
2019-11-16,168361,945312,A,Saliente,Externa,Contestada,83,11693,13381,1688,140.88,20.34
2019-11-16,168361,945296,A,Saliente,Externa,Contestada,53,7314,8198,884,138.0,16.68
2019-11-16,168361,945284,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-16,168361,945294,A,Saliente,Externa,Perdida,41,0,595,595,0.0,14.51
2019-11-16,168361,945282,A,Saliente,Externa,Perdida,27,0,485,485,0.0,17.96
2019-11-16,168361,945284,A,Saliente,Externa,Perdida,34,0,473,473,0.0,13.91
2019-11-16,168361,945286,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-16,168361,945280,A,Saliente,Externa,Contestada,72,14290,15566,1276,198.47,17.72
2019-11-16,168361,945296,A,Saliente,Externa,Perdida,30,0,604,604,0.0,20.13
2019-11-17,168361,945282,A,Saliente,Externa,Perdida,21,0,872,872,0.0,41.52
2019-11-17,168361,945288,A,Saliente,Externa,Perdida,25,0,843,843,0.0,33.72
2019-11-17,168361,945310,A,Saliente,Externa,Perdida,57,0,1468,1468,0.0,25.75
2019-11-17,168361,,A,Entrante,Externa,Perdida,197,0,401,401,0.0,2.04
2019-11-17,168361,945302,A,Saliente,Externa,Contestada,79,7628,9516,1888,96.56,23.9
2019-11-17,168361,945296,A,Saliente,Externa,Contestada,63,6630,7794,1164,105.24,18.48
2019-11-17,168361,945288,A,Saliente,Externa,Contestada,85,10862,12204,1342,127.79,15.79
2019-11-17,168361,945324,A,Saliente,Externa,Contestada,74,4497,6041,1544,60.77,20.86
2019-11-17,168361,945324,A,Saliente,Externa,Perdida,56,0,1907,1907,0.0,34.05
2019-11-17,168361,945318,A,Saliente,Externa,Perdida,31,0,863,863,0.0,27.84
2019-11-17,168361,945278,A,Saliente,Externa,Contestada,87,11253,12956,1703,129.34,19.57
2019-11-17,168361,945316,A,Saliente,Externa,Contestada,92,8628,10507,1879,93.78,20.42
2019-11-17,168361,945320,A,Saliente,Externa,Contestada,80,14552,16077,1525,181.9,19.06
2019-11-17,168361,945302,A,Saliente,Externa,Perdida,83,0,2115,2115,0.0,25.48
2019-11-17,168361,945278,A,Saliente,Externa,Perdida,66,0,1595,1595,0.0,24.17
2019-11-17,168361,945310,A,Saliente,Externa,Contestada,98,19069,21247,2178,194.58,22.22
2019-11-17,168361,945312,A,Saliente,Externa,Perdida,13,0,467,467,0.0,35.92
2019-11-17,168361,945320,A,Saliente,Externa,Perdida,25,0,470,470,0.0,18.8
2019-11-17,168361,945314,A,Saliente,Externa,Perdida,24,0,612,612,0.0,25.5
2019-11-17,168361,945312,A,Saliente,Externa,Contestada,15,1824,2125,301,121.6,20.07
2019-11-17,168361,945314,A,Saliente,Externa,Contestada,39,5274,6094,820,135.23,21.03
2019-11-17,168361,945304,A,Saliente,Externa,Perdida,59,0,587,587,0.0,9.95
2019-11-17,168361,945316,A,Saliente,Externa,Perdida,82,0,1851,1851,0.0,22.57
2019-11-17,168361,945282,A,Saliente,Externa,Contestada,28,2171,2874,703,77.54,25.11
2019-11-17,168361,945296,A,Saliente,Externa,Perdida,48,0,1104,1104,0.0,23.0
2019-11-17,168361,945318,A,Saliente,Externa,Contestada,84,11526,13089,1563,137.21,18.61
2019-11-17,168361,945304,A,Saliente,Externa,Contestada,87,14157,15816,1659,162.72,19.07
2019-11-18,168361,945302,A,Saliente,Externa,Contestada,149,14618,17723,3105,98.11,20.84
2019-11-18,168361,,A,Entrante,Externa,Perdida,448,0,983,983,0.0,2.19
2019-11-18,168361,945312,A,Saliente,Externa,Perdida,3,0,174,174,0.0,58.0
2019-11-18,168361,945288,A,Saliente,Externa,Contestada,74,8781,10055,1274,118.66,17.22
2019-11-18,168361,945316,A,Saliente,Externa,Contestada,37,1965,2761,796,53.11,21.51
2019-11-18,168361,945278,A,Saliente,Externa,Contestada,91,9724,11460,1736,106.86,19.08
2019-11-18,168361,945322,A,Saliente,Externa,Contestada,47,2993,4183,1190,63.68,25.32
2019-11-18,168361,945322,A,Saliente,Externa,Perdida,49,0,1329,1329,0.0,27.12
2019-11-18,168361,945310,A,Saliente,Externa,Contestada,77,16617,18297,1680,215.81,21.82
2019-11-18,168361,945296,A,Saliente,Externa,Contestada,18,1588,1911,323,88.22,17.94
2019-11-18,168361,945324,A,Saliente,Externa,Contestada,69,6225,7747,1522,90.22,22.06
2019-11-18,168361,945286,A,Saliente,Externa,Perdida,123,0,2250,2250,0.0,18.29
2019-11-18,168361,945324,A,Saliente,Externa,Perdida,49,0,1899,1899,0.0,38.76
2019-11-18,168361,945304,A,Saliente,Externa,Perdida,44,0,644,644,0.0,14.64
2019-11-18,168361,945314,A,Saliente,Externa,Perdida,26,0,443,443,0.0,17.04
2019-11-18,168361,945312,A,Saliente,Externa,Contestada,12,1939,2216,277,161.58,23.08
2019-11-18,168361,945304,A,Saliente,Externa,Contestada,75,12198,13791,1593,162.64,21.24
2019-11-18,168361,945320,A,Saliente,Externa,Perdida,26,0,492,492,0.0,18.92
2019-11-18,168361,945316,A,Saliente,Interna,Perdida,2,0,0,0,0.0,0.0
2019-11-18,168361,945290,A,Saliente,Externa,Contestada,48,1912,2977,1065,39.83,22.19
2019-11-18,168361,945278,A,Saliente,Externa,Perdida,66,0,1047,1047,0.0,15.86
2019-11-18,168361,945310,A,Saliente,Externa,Perdida,29,0,1136,1136,0.0,39.17
2019-11-18,168361,945282,A,Saliente,Externa,Contestada,35,4354,4922,568,124.4,16.23
2019-11-18,168361,945316,A,Saliente,Externa,Perdida,42,0,903,903,0.0,21.5
2019-11-18,168361,945282,A,Saliente,Externa,Perdida,30,0,651,651,0.0,21.7
2019-11-18,168361,945288,A,Saliente,Externa,Perdida,26,0,849,849,0.0,32.65
2019-11-18,168361,945302,A,Saliente,Externa,Perdida,155,0,3332,3332,0.0,21.5
2019-11-18,168361,945314,A,Saliente,Externa,Contestada,33,5319,5940,621,161.18,18.82
2019-11-18,168361,945314,A,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-11-18,168361,945318,A,Saliente,Externa,Contestada,79,11753,13268,1515,148.77,19.18
2019-11-18,168361,945290,A,Saliente,Externa,Perdida,63,0,1709,1709,0.0,27.13
2019-11-18,168361,945320,A,Saliente,Externa,Contestada,72,9800,11106,1306,136.11,18.14
2019-11-18,168361,945318,A,Saliente,Externa,Perdida,32,0,858,858,0.0,26.81
2019-11-18,168361,945296,A,Saliente,Externa,Perdida,31,0,659,659,0.0,21.26
2019-11-18,168361,945286,A,Saliente,Externa,Contestada,135,5441,8275,2834,40.3,20.99
2019-11-19,168361,945296,A,Saliente,Externa,Contestada,28,3950,4464,514,141.07,18.36
2019-11-19,168361,945322,A,Saliente,Externa,Perdida,34,0,714,714,0.0,21.0
2019-11-19,168361,,A,Entrante,Externa,Perdida,412,0,907,907,0.0,2.2
2019-11-19,168361,945296,A,Saliente,Externa,Perdida,18,0,372,372,0.0,20.67
2019-11-19,168361,945324,A,Saliente,Externa,Contestada,60,3614,4854,1240,60.23,20.67
2019-11-19,168361,945302,A,Saliente,Externa,Perdida,89,0,2081,2081,0.0,23.38
2019-11-19,168361,945312,A,Saliente,Externa,Perdida,25,0,615,615,0.0,24.6
2019-11-19,168361,965544,A,Saliente,Externa,Perdida,30,0,549,549,0.0,18.3
2019-11-19,168361,945284,A,Saliente,Externa,Perdida,67,0,1243,1243,0.0,18.55
2019-11-19,168361,945290,A,Saliente,Externa,Contestada,80,2694,4701,2007,33.67,25.09
2019-11-19,168361,965540,A,Saliente,Externa,Perdida,16,0,550,550,0.0,34.38
2019-11-19,168361,945314,A,Saliente,Externa,Contestada,9,1709,1894,185,189.89,20.56
2019-11-19,168361,,A,Saliente,Externa,Perdida,1,0,0,0,0.0,0.0
2019-11-19,168361,965538,A,Saliente,Externa,Contestada,12,666,1050,384,55.5,32.0
2019-11-19,168361,945280,A,Saliente,Externa,Contestada,43,5469,6271,802,127.19,18.65
2019-11-19,168361,965542,A,Saliente,Externa,Perdida,15,0,612,612,0.0,40.8
2019-11-19,168361,945310,A,Saliente,Externa,Contestada,45,3020,4180,1160,67.11,25.78
2019-11-19,168361,945312,A,Saliente,Externa,Contestada,54,10208,11180,972,189.04,18.0
2019-11-19,168361,945286,A,Saliente,Externa,Perdida,163,0,2549,2549,0.0,15.64
2019-11-19,168361,945290,A,Saliente,Externa,Perdida,68,0,1968,1968,0.0,28.94
2019-11-19,168361,945298,A,Saliente,Externa,Perdida,16,0,620,620,0.0,38.75
2019-11-19,168361,945314,A,Saliente,Externa,Perdida,2,0,9,9,0.0,4.5
2019-11-19,168361,945324,A,Saliente,Externa,Perdida,30,0,792,792,0.0,26.4
2019-11-19,168361,945282,A,Saliente,Externa,Contestada,58,6837,7981,1144,117.88,19.72
2019-11-19,168361,965544,A,Saliente,Externa,Contestada,22,3046,3516,470,138.45,21.36
2019-11-19,168361,945294,A,Saliente,Externa,Contestada,101,10777,12870,2093,106.7,20.72
2019-11-19,168361,945284,A,Saliente,Externa,Contestada,69,5372,6550,1178,77.86,17.07
2019-11-19,168361,945316,A,Saliente,Externa,Perdida,59,0,1255,1255,0.0,21.27
2019-11-19,168361,945298,A,Saliente,Externa,Contestada,52,6725,7693,968,129.33,18.62
2019-11-19,168361,965542,A,Saliente,Externa,Contestada,10,981,1176,195,98.1,19.5
2019-11-19,168361,945310,A,Saliente,Externa,Perdida,48,0,1479,1479,0.0,30.81
2019-11-19,168361,945322,A,Saliente,Externa,Contestada,64,6931,8143,1212,108.3,18.94
2019-11-19,168361,945298,A,Saliente,Interna,Perdida,6,0,0,0,0.0,0.0
2019-11-19,168361,965542,A,Saliente,Interna,Contestada,1,2,6,4,2.0,4.0
2019-11-19,168361,945286,A,Saliente,Externa,Contestada,124,4900,7682,2782,39.52,22.44
2019-11-19,168361,945316,A,Saliente,Externa,Contestada,52,6557,7540,983,126.1,18.9
2019-11-19,168361,965540,A,Saliente,Externa,Contestada,26,2188,2817,629,84.15,24.19
2019-11-19,168361,945280,A,Saliente,Externa,Perdida,58,0,733,733,0.0,12.64
2019-11-19,168361,945302,A,Saliente,Externa,Contestada,101,9092,11428,2336,90.02,23.13
2019-11-19,168361,945282,A,Saliente,Externa,Perdida,39,0,897,897,0.0,23.0
2019-11-19,168361,945294,A,Saliente,Externa,Perdida,46,0,649,649,0.0,14.11
2019-11-19,168361,945280,A,Saliente,Interna,Perdida,3,0,0,0,0.0,0.0
2019-11-19,168361,965538,A,Saliente,Externa,Perdida,21,0,404,404,0.0,19.24
2019-11-20,168361,945312,A,Saliente,Externa,Contestada,102,13787,15704,1917,135.17,18.79
2019-11-20,168361,945322,A,Saliente,Externa,Perdida,64,0,1239,1239,0.0,19.36
2019-11-20,168361,945282,A,Saliente,Externa,Contestada,105,13130,14931,1801,125.05,17.15
2019-11-20,168361,,A,Saliente,Externa,Perdida,3,0,2,2,0.0,0.67
2019-11-20,168361,945290,A,Saliente,Externa,Contestada,58,2101,3479,1378,36.22,23.76
2019-11-20,168361,945286,A,Saliente,Externa,Contestada,151,5365,8786,3421,35.53,22.66
